orderkey,orderstatus,totalprice,clerk,custkey,c_name,c_address,c_phone,c_acctbal,mktsegment,linenumber,quantity,extendedprice,discount,returnflag,linestatus,shipdate,commitdate,shipinstruct,nationkey,n_name,n_comment
115075.0,F,186857.27,Clerk#000000895,78938.0,nan,nan,nan,nan,nan,1.0,31.0,nan,nan,nan,nan,1992-09-14,1992-10-22,DELIVER IN PERSON,nan,nan,nan
1046757.0,F,304114.87,Clerk#000000552,52693.0,nan,nan,nan,nan,nan,2.0,47.0,nan,nan,nan,nan,1994-08-29,1994-08-03,DELIVER IN PERSON,nan,nan,nan
1051970.0,F,224032.45,Clerk#000000306,28979.0,nan,nan,nan,nan,nan,1.0,26.0,nan,nan,nan,nan,1992-10-28,1992-10-17,TAKE BACK RETURN,nan,nan,nan
1051970.0,F,224032.45,oqfvgzymry,472772.0,nan,nan,nan,nan,nan,1.0,26.0,nan,nan,nan,nan,1992-10-28,1992-10-17,TAKE BACK RETURN,nan,nan,nan
1135431.0,tgjkdvtbxt,231769.93,Clerk#000000929,22723.0,nan,nan,nan,nan,nan,2.0,35.0,nan,nan,nan,nan,1997-05-13,1997-06-29,DELIVER IN PERSON,nan,nan,nan
1025474.0,eeytxzkjvr,162793.07,wlxqbuvrkt,103744.0,nan,nan,nan,nan,nan,2.0,19.0,nan,nan,nan,nan,1995-02-05,1995-01-30,TAKE BACK RETURN,nan,nan,nan
1135431.0,O,231769.93,Clerk#000000929,22723.0,nan,nan,nan,nan,nan,2.0,35.0,nan,nan,nan,nan,1997-05-13,1997-06-29,DELIVER IN PERSON,nan,nan,nan
1163013.0,bvkzqkages,193210.2,sdnbxkajpv,16597.0,nan,nan,nan,nan,nan,nan,34.0,nan,0.0,nan,O,1997-02-17,1997-04-30,nan,nan,nan,nan
1163013.0,O,193210.2,Clerk#000000369,16597.0,nan,nan,nan,nan,nan,nan,34.0,nan,0.0,nan,O,1997-02-17,1997-04-30,nan,nan,nan,nan
1171111.0,O,137324.47,Clerk#000000604,136270.0,nan,nan,nan,nan,nan,nan,42.0,nan,0.09,nan,O,1995-09-21,1995-09-12,nan,nan,nan,nan
1017091.0,F,384787.66,Clerk#000000240,87932.0,nan,nan,nan,nan,nan,nan,17.0,nan,0.04,nan,F,1995-03-10,1995-01-09,nan,nan,nan,nan
1017091.0,pqyzudnrzo,384787.66,Clerk#000000240,544823.0,nan,nan,nan,nan,nan,nan,17.0,nan,0.04,nan,F,1995-03-10,1995-01-09,nan,nan,nan,nan
1058502.0,O,345154.61,Clerk#000000309,52220.0,nan,nan,nan,nan,nan,nan,5.0,nan,0.1,nan,O,1997-09-13,1997-07-15,nan,nan,nan,nan
1015491.0,F,271316.2,Clerk#000000116,106541.0,nan,nan,nan,nan,nan,4.0,nan,nan,0.1,nan,nan,1994-01-25,1994-02-11,COLLECT COD,nan,nan,nan
1015491.0,qhlojpjhki,271316.2,zgjcdmsacn,106541.0,nan,nan,nan,nan,nan,4.0,nan,nan,0.1,nan,nan,1994-01-25,1994-02-11,COLLECT COD,nan,nan,nan
1164000.0,O,193863.07,Clerk#000000022,12695.0,nan,nan,nan,nan,nan,4.0,nan,nan,0.05,nan,nan,1997-04-21,1997-03-31,COLLECT COD,nan,nan,nan
1041088.0,F,145125.3,Clerk#000000993,51724.0,nan,nan,nan,nan,nan,2.0,nan,nan,0.0,nan,nan,1992-07-31,1992-08-31,TAKE BACK RETURN,nan,nan,nan
1032899.0,O,143173.25,Clerk#000000350,142702.0,nan,nan,nan,nan,nan,2.0,37.0,nan,nan,N,O,1995-11-17,nan,nan,nan,nan,nan
1169924.0,F,229205.28,Clerk#000000848,116523.0,nan,nan,nan,nan,nan,1.0,32.0,nan,nan,R,F,1993-05-01,nan,nan,nan,nan,nan
1132932.0,F,165010.51,Clerk#000000145,102463.0,nan,nan,nan,nan,nan,2.0,30.0,nan,nan,A,F,1992-10-12,nan,nan,nan,nan,nan
1016548.0,O,267636.19,rddcnwjmmg,122395.0,nan,nan,nan,nan,nan,3.0,3.0,nan,nan,N,O,1997-03-09,nan,nan,nan,nan,nan
1016548.0,O,267636.19,Clerk#000000862,122395.0,nan,nan,nan,nan,nan,3.0,3.0,nan,nan,N,O,1997-03-09,nan,nan,nan,nan,nan
1141894.0,F,186473.72,Clerk#000000761,55352.0,nan,nan,nan,nan,nan,1.0,10.0,nan,nan,R,F,1992-02-11,nan,nan,nan,nan,nan
1169924.0,F,229205.28,Clerk#000000848,11359.0,nan,nan,nan,nan,nan,1.0,32.0,nan,nan,R,F,1993-05-01,nan,nan,nan,nan,nan
1141894.0,F,186473.72,Clerk#000000761,280575.0,nan,nan,nan,nan,nan,1.0,10.0,nan,nan,R,F,1992-02-11,nan,nan,nan,nan,nan
1029795.0,O,201838.78,Clerk#000000511,40099.0,nan,nan,nan,nan,nan,1.0,14.0,nan,nan,N,O,1998-08-14,nan,nan,nan,nan,nan
1158307.0,O,105227.54,Clerk#000000760,146950.0,nan,nan,nan,nan,nan,3.0,nan,nan,0.02,N,O,1995-11-27,nan,nan,nan,nan,nan
1121123.0,O,203618.69,Clerk#000000857,37873.0,nan,nan,nan,nan,nan,7.0,nan,nan,0.07,N,O,1996-06-04,nan,nan,nan,nan,nan
1100417.0,O,77803.31,xkpsfxfvrb,94720.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.02,N,O,1997-02-04,nan,nan,nan,nan,nan
1100417.0,O,77803.31,Clerk#000000148,94720.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.02,N,O,1997-02-04,nan,nan,nan,nan,nan
1016035.0,F,134245.75,Clerk#000000279,4135.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.02,A,F,1992-02-19,nan,nan,nan,nan,nan
1083490.0,F,243246.32,Clerk#000000845,133270.0,nan,nan,nan,nan,nan,5.0,nan,nan,0.07,A,F,1995-02-04,nan,nan,nan,nan,nan
1016035.0,gljqibuexl,134245.75,vrzetyorom,373126.0,nan,nan,nan,nan,nan,1.0,nan,nan,0.02,A,F,1992-02-19,nan,nan,nan,nan,nan
1160677.0,F,291786.81,Clerk#000000792,43222.0,nan,nan,nan,nan,nan,4.0,19.0,nan,0.05,nan,nan,1994-09-01,nan,COLLECT COD,nan,nan,nan
108645.0,O,85358.53,Clerk#000000703,96598.0,nan,nan,nan,nan,nan,3.0,21.0,nan,0.07,nan,nan,1998-07-04,nan,NONE,nan,nan,nan
110597.0,O,242901.26,Clerk#000000893,121952.0,nan,nan,nan,nan,nan,1.0,47.0,nan,nan,nan,O,1998-09-13,nan,NONE,nan,nan,nan
1003264.0,F,273846.15,Clerk#000000512,78100.0,nan,nan,nan,nan,nan,6.0,31.0,nan,nan,nan,F,1994-10-27,nan,COLLECT COD,nan,nan,nan
1003264.0,dkgbsywkpj,273846.15,Clerk#000000512,339247.0,nan,nan,nan,nan,nan,6.0,31.0,nan,nan,nan,F,1994-10-27,nan,COLLECT COD,nan,nan,nan
1061636.0,O,221453.14,Clerk#000000217,3427.0,nan,nan,nan,nan,nan,5.0,39.0,nan,nan,nan,O,1995-10-07,nan,COLLECT COD,nan,nan,nan
1020646.0,F,86926.73,Clerk#000000668,54901.0,nan,nan,nan,nan,nan,1.0,48.0,nan,nan,nan,F,1995-02-10,nan,TAKE BACK RETURN,nan,nan,nan
1037280.0,F,222106.05,Clerk#000000634,35942.0,nan,nan,nan,nan,nan,4.0,20.0,nan,nan,nan,F,1993-04-28,nan,DELIVER IN PERSON,nan,nan,nan
1048516.0,F,295459.76,Clerk#000000913,130324.0,nan,nan,nan,nan,nan,7.0,9.0,nan,nan,nan,F,1994-11-03,nan,COLLECT COD,nan,nan,nan
1037280.0,hzuhhiebup,222106.05,uoejmrmdwx,645927.0,nan,nan,nan,nan,nan,4.0,20.0,nan,nan,nan,F,1993-04-28,nan,DELIVER IN PERSON,nan,nan,nan
1061636.0,O,221453.14,Clerk#000000217,278117.0,nan,nan,nan,nan,nan,5.0,39.0,nan,nan,nan,O,1995-10-07,nan,COLLECT COD,nan,nan,nan
1086818.0,F,39996.69,Clerk#000000529,75103.0,nan,nan,nan,nan,nan,2.0,19.0,nan,0.01,A,nan,nan,1993-06-16,nan,nan,nan,nan
1044482.0,F,60357.07,Clerk#000000441,20746.0,nan,nan,nan,nan,nan,2.0,18.0,nan,0.06,R,nan,nan,1994-05-29,nan,nan,nan,nan
1024452.0,O,149366.83,Clerk#000000319,39016.0,nan,nan,nan,nan,nan,4.0,12.0,nan,0.1,N,nan,nan,1996-05-08,nan,nan,nan,nan
1109346.0,xekljioaok,174385.15,kckeclafer,77060.0,nan,nan,nan,nan,nan,3.0,37.0,nan,0.09,A,nan,nan,1992-05-06,nan,nan,nan,nan
1005892.0,thyfasozke,209965.17,ujkuehvnxf,778771.0,nan,nan,nan,nan,nan,3.0,42.0,nan,0.1,N,nan,nan,1998-02-27,nan,nan,nan,nan
1109346.0,F,174385.15,Clerk#000000729,77060.0,nan,nan,nan,nan,nan,3.0,37.0,nan,0.09,A,nan,nan,1992-05-06,nan,nan,nan,nan
1141026.0,F,179303.19,Clerk#000000896,86926.0,nan,nan,nan,nan,nan,3.0,33.0,nan,0.0,A,nan,nan,1995-01-05,nan,nan,nan,nan
1049221.0,O,7149.32,Clerk#000000578,134608.0,nan,nan,nan,nan,nan,1.0,8.0,nan,0.09,N,nan,nan,1995-11-14,nan,nan,nan,nan
1005892.0,O,209965.17,Clerk#000000566,80746.0,nan,nan,nan,nan,nan,3.0,42.0,nan,0.1,N,nan,nan,1998-02-27,nan,nan,nan,nan
1141026.0,ammxsnrsgz,179303.19,Clerk#000000896,490688.0,nan,nan,nan,nan,nan,3.0,33.0,nan,0.0,A,nan,nan,1995-01-05,nan,nan,nan,nan
1160768.0,O,294951.98,Clerk#000000594,70345.0,nan,nan,nan,nan,nan,2.0,25.0,nan,nan,N,O,nan,1997-04-22,nan,nan,nan,nan
1136258.0,O,81517.39,Clerk#000000936,778455.0,nan,nan,nan,nan,nan,2.0,1.0,nan,nan,N,O,nan,1997-03-18,nan,nan,nan,nan
1136258.0,O,81517.39,Clerk#000000936,8815.0,nan,nan,nan,nan,nan,2.0,1.0,nan,nan,N,O,nan,1997-03-18,nan,nan,nan,nan
1145957.0,O,195863.41,Clerk#000000008,99577.0,nan,nan,nan,nan,nan,5.0,1.0,nan,nan,N,O,nan,1996-11-04,nan,nan,nan,nan
1145957.0,bctfdxusuw,195863.41,khlyzpnrfr,507224.0,nan,nan,nan,nan,nan,5.0,1.0,nan,nan,N,O,nan,1996-11-04,nan,nan,nan,nan
1014279.0,F,144789.53,Clerk#000000181,58948.0,nan,nan,nan,nan,nan,4.0,16.0,nan,nan,R,F,nan,nan,COLLECT COD,nan,nan,nan
1037280.0,F,222106.05,Clerk#000000634,35942.0,nan,nan,nan,nan,nan,3.0,42.0,nan,nan,A,F,nan,nan,COLLECT COD,nan,nan,nan
1037280.0,hzuhhiebup,222106.05,uoejmrmdwx,645927.0,nan,nan,nan,nan,nan,3.0,42.0,nan,nan,A,F,nan,nan,COLLECT COD,nan,nan,nan
1072995.0,O,168118.98,Clerk#000000064,91615.0,nan,nan,nan,nan,nan,nan,45.0,nan,0.08,nan,O,1997-09-02,nan,TAKE BACK RETURN,nan,nan,nan
1034627.0,F,216288.52,Clerk#000000007,29947.0,nan,nan,nan,nan,nan,nan,39.0,nan,0.07,nan,F,1993-08-19,nan,DELIVER IN PERSON,nan,nan,nan
1104196.0,F,374003.93,Clerk#000000574,105862.0,nan,nan,nan,nan,nan,nan,8.0,nan,0.01,nan,F,1994-06-05,nan,TAKE BACK RETURN,nan,nan,nan
1118339.0,F,196779.96,Clerk#000000833,146647.0,nan,nan,nan,nan,nan,nan,23.0,nan,0.0,nan,F,1993-10-25,nan,DELIVER IN PERSON,nan,nan,nan
1082084.0,O,255102.37,Clerk#000000738,85471.0,nan,nan,nan,nan,nan,nan,8.0,nan,0.03,nan,O,1997-07-27,nan,DELIVER IN PERSON,nan,nan,nan
1082084.0,O,255102.37,wynaqrilyx,324279.0,nan,nan,nan,nan,nan,nan,8.0,nan,0.03,nan,O,1997-07-27,nan,DELIVER IN PERSON,nan,nan,nan
1055303.0,F,266978.48,Clerk#000000497,148088.0,nan,nan,nan,nan,nan,nan,6.0,nan,0.07,nan,F,1994-04-06,nan,DELIVER IN PERSON,nan,nan,nan
1163106.0,O,154708.99,Clerk#000000486,81811.0,nan,nan,nan,nan,nan,1.0,42.0,nan,nan,nan,O,1996-10-22,1996-12-10,nan,nan,nan,nan
1053190.0,O,143533.75,Clerk#000000535,111277.0,nan,nan,nan,nan,nan,2.0,23.0,nan,nan,nan,O,1996-08-17,1996-08-15,nan,nan,nan,nan
1117697.0,F,304065.98,Clerk#000000298,149290.0,nan,nan,nan,nan,nan,2.0,27.0,nan,0.1,nan,nan,1992-07-11,1992-09-07,nan,nan,nan,nan
1052258.0,F,280206.83,Clerk#000000008,128221.0,nan,nan,nan,nan,nan,5.0,17.0,nan,0.09,nan,nan,1992-03-27,1992-04-06,nan,nan,nan,nan
1117697.0,hdfwoovyyl,304065.98,vmxsfkrfec,149290.0,nan,nan,nan,nan,nan,2.0,27.0,nan,0.1,nan,nan,1992-07-11,1992-09-07,nan,nan,nan,nan
1012353.0,F,259814.91,Clerk#000000694,57809.0,nan,nan,nan,nan,nan,1.0,43.0,nan,0.09,R,nan,nan,nan,nan,nan,nan,nan
1110944.0,O,241542.33,Clerk#000000818,23221.0,nan,nan,nan,nan,nan,1.0,49.0,nan,0.1,N,nan,nan,nan,nan,nan,nan,nan
1060576.0,F,100802.51,Clerk#000000619,96089.0,nan,nan,nan,nan,nan,2.0,19.0,nan,0.08,R,nan,nan,nan,nan,nan,nan,nan
1113793.0,O,142239.62,Clerk#000000532,143771.0,nan,nan,nan,nan,nan,3.0,11.0,nan,0.02,N,nan,nan,nan,nan,nan,nan,nan
1057858.0,F,133839.65,Clerk#000000387,76049.0,nan,nan,nan,nan,nan,3.0,46.0,nan,0.1,R,nan,nan,nan,nan,nan,nan,nan
1168068.0,F,159185.55,Clerk#000000748,61739.0,nan,nan,nan,nan,nan,4.0,46.0,nan,0.08,A,nan,nan,nan,nan,nan,nan,nan
1004743.0,F,192513.73,Clerk#000000729,47002.0,nan,nan,nan,nan,nan,4.0,33.0,nan,0.01,A,nan,nan,nan,nan,nan,nan,nan
1012353.0,qdsmiqkbsk,259814.91,Clerk#000000694,57809.0,nan,nan,nan,nan,nan,1.0,43.0,nan,0.09,R,nan,nan,nan,nan,nan,nan,nan
1168068.0,F,159185.55,zbhvpgxrul,61739.0,nan,nan,nan,nan,nan,4.0,46.0,nan,0.08,A,nan,nan,nan,nan,nan,nan,nan
1060576.0,wdxbpxfibv,100802.51,Clerk#000000619,793598.0,nan,nan,nan,nan,nan,2.0,19.0,nan,0.08,R,nan,nan,nan,nan,nan,nan,nan
115523.0,F,367352.75,Clerk#000000262,12172.0,nan,nan,nan,nan,nan,nan,23.0,nan,nan,R,F,nan,1994-05-10,nan,nan,nan,nan
1093923.0,O,156334.2,Clerk#000000921,4892.0,nan,nan,nan,nan,nan,nan,28.0,nan,nan,N,O,nan,1995-12-05,nan,nan,nan,nan
1024452.0,O,149366.83,Clerk#000000319,39016.0,nan,nan,nan,nan,nan,nan,40.0,nan,nan,N,O,nan,1996-06-13,nan,nan,nan,nan
1073858.0,F,231047.0,Clerk#000000438,22951.0,nan,nan,nan,nan,nan,nan,48.0,nan,nan,R,F,nan,1995-03-26,nan,nan,nan,nan
1025474.0,F,162793.07,Clerk#000000991,103744.0,nan,nan,nan,nan,nan,nan,27.0,nan,nan,R,F,nan,1995-02-06,nan,nan,nan,nan
1025474.0,F,162793.07,Clerk#000000991,103744.0,nan,nan,nan,nan,nan,nan,23.0,nan,nan,A,F,nan,1995-03-12,nan,nan,nan,nan
1025474.0,eeytxzkjvr,162793.07,wlxqbuvrkt,103744.0,nan,nan,nan,nan,nan,nan,23.0,nan,nan,A,F,nan,1995-03-12,nan,nan,nan,nan
1025474.0,eeytxzkjvr,162793.07,wlxqbuvrkt,103744.0,nan,nan,nan,nan,nan,nan,27.0,nan,nan,R,F,nan,1995-02-06,nan,nan,nan,nan
1020032.0,xrophzjkwl,164717.03,Clerk#000000040,93227.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,A,F,1992-08-20,nan,nan,nan,nan,nan
1133030.0,O,327006.74,nnbocntxyh,167159.0,nan,nan,nan,nan,nan,nan,nan,nan,0.02,N,O,1996-12-14,nan,nan,nan,nan,nan
1106278.0,F,101687.78,Clerk#000000825,66087.0,nan,nan,nan,nan,nan,nan,nan,nan,0.08,R,F,1993-05-31,nan,nan,nan,nan,nan
1133030.0,O,327006.74,Clerk#000000064,20158.0,nan,nan,nan,nan,nan,nan,nan,nan,0.02,N,O,1996-12-14,nan,nan,nan,nan,nan
1055107.0,eweoacpvxw,192607.57,Clerk#000000412,127589.0,nan,nan,nan,nan,nan,nan,nan,nan,0.02,R,F,1992-09-27,nan,nan,nan,nan,nan
1081126.0,O,218771.67,Clerk#000000715,46162.0,nan,nan,nan,nan,nan,nan,nan,nan,0.02,N,O,1996-01-07,nan,nan,nan,nan,nan
1055107.0,F,192607.57,Clerk#000000412,127589.0,nan,nan,nan,nan,nan,nan,nan,nan,0.02,R,F,1992-09-27,nan,nan,nan,nan,nan
1106278.0,F,101687.78,Clerk#000000825,90283.0,nan,nan,nan,nan,nan,nan,nan,nan,0.08,R,F,1993-05-31,nan,nan,nan,nan,nan
1032194.0,F,225771.04,Clerk#000000834,118840.0,nan,nan,nan,nan,nan,nan,nan,nan,0.03,R,F,1992-07-05,nan,nan,nan,nan,nan
1051492.0,F,141755.87,Clerk#000000714,6265.0,nan,nan,nan,nan,nan,nan,nan,nan,0.04,R,F,1993-09-18,nan,nan,nan,nan,nan
1020032.0,F,164717.03,Clerk#000000040,93227.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,A,F,1992-08-20,nan,nan,nan,nan,nan
1115008.0,F,302775.04,Clerk#000000345,14818.0,nan,nan,nan,nan,nan,nan,6.0,nan,0.08,nan,F,1993-07-19,nan,nan,nan,nan,nan
1040678.0,F,116341.44,Clerk#000000381,129268.0,nan,nan,nan,nan,nan,nan,13.0,nan,0.05,nan,F,1992-06-09,nan,nan,nan,nan,nan
1040678.0,F,116341.44,Clerk#000000381,886281.0,nan,nan,nan,nan,nan,nan,13.0,nan,0.05,nan,F,1992-06-09,nan,nan,nan,nan,nan
1121282.0,F,115138.25,Clerk#000000399,119528.0,nan,nan,nan,nan,nan,nan,21.0,nan,nan,nan,nan,1995-04-28,1995-05-09,TAKE BACK RETURN,nan,nan,nan
1159906.0,O,221042.63,Clerk#000000280,602841.0,nan,nan,nan,nan,nan,nan,7.0,nan,nan,nan,nan,1995-11-13,1995-11-12,DELIVER IN PERSON,nan,nan,nan
1159906.0,O,221042.63,Clerk#000000280,62794.0,nan,nan,nan,nan,nan,nan,7.0,nan,nan,nan,nan,1995-11-13,1995-11-12,DELIVER IN PERSON,nan,nan,nan
1121282.0,F,115138.25,Clerk#000000399,928304.0,nan,nan,nan,nan,nan,nan,21.0,nan,nan,nan,nan,1995-04-28,1995-05-09,TAKE BACK RETURN,nan,nan,nan
103329.0,O,223619.85,Clerk#000000214,52093.0,nan,nan,nan,nan,nan,3.0,48.0,nan,nan,nan,nan,1997-05-09,nan,DELIVER IN PERSON,nan,nan,nan
1159906.0,O,221042.63,Clerk#000000280,602841.0,nan,nan,nan,nan,nan,5.0,33.0,nan,nan,nan,nan,1995-11-14,nan,NONE,nan,nan,nan
1009888.0,O,53132.76,Clerk#000000581,1301.0,nan,nan,nan,nan,nan,1.0,3.0,nan,nan,nan,nan,1995-08-01,nan,NONE,nan,nan,nan
1159906.0,O,221042.63,Clerk#000000280,62794.0,nan,nan,nan,nan,nan,5.0,33.0,nan,nan,nan,nan,1995-11-14,nan,NONE,nan,nan,nan
112960.0,O,287364.14,Clerk#000000177,116090.0,nan,nan,nan,nan,nan,6.0,47.0,nan,nan,nan,nan,1997-08-21,nan,NONE,nan,nan,nan
1043621.0,O,188135.16,Clerk#000000878,21448.0,nan,nan,nan,nan,nan,3.0,43.0,nan,nan,nan,nan,1995-11-15,nan,DELIVER IN PERSON,nan,nan,nan
103329.0,aeesugrkte,223619.85,Clerk#000000214,52093.0,nan,nan,nan,nan,nan,3.0,48.0,nan,nan,nan,nan,1997-05-09,nan,DELIVER IN PERSON,nan,nan,nan
1103171.0,O,227523.93,lhwsejnjuq,24781.0,nan,nan,nan,nan,nan,nan,nan,nan,0.06,N,nan,1998-05-22,nan,TAKE BACK RETURN,nan,nan,nan
1087843.0,F,143515.65,Clerk#000000806,76205.0,nan,nan,nan,nan,nan,nan,nan,nan,0.06,A,nan,1992-06-06,nan,COLLECT COD,nan,nan,nan
1103171.0,O,227523.93,Clerk#000000914,24781.0,nan,nan,nan,nan,nan,nan,nan,nan,0.06,N,nan,1998-05-22,nan,TAKE BACK RETURN,nan,nan,nan
1024452.0,O,149366.83,Clerk#000000319,39016.0,nan,nan,nan,nan,nan,nan,nan,nan,0.07,N,nan,1996-05-13,nan,COLLECT COD,nan,nan,nan
1118466.0,F,341563.05,oqumantrot,60958.0,nan,nan,nan,nan,nan,nan,nan,nan,0.05,A,nan,1994-10-28,nan,DELIVER IN PERSON,nan,nan,nan
1118466.0,F,341563.05,Clerk#000000096,60958.0,nan,nan,nan,nan,nan,nan,nan,nan,0.05,A,nan,1994-10-28,nan,DELIVER IN PERSON,nan,nan,nan
1087843.0,pbdnphrdsq,143515.65,Clerk#000000806,76205.0,nan,nan,nan,nan,nan,nan,nan,nan,0.06,A,nan,1992-06-06,nan,COLLECT COD,nan,nan,nan
115328.0,F,206554.72,Clerk#000000913,56645.0,nan,nan,nan,nan,nan,6.0,nan,nan,nan,A,nan,1995-01-01,1994-11-13,nan,nan,nan,nan
1172197.0,F,177613.04,Clerk#000000896,37783.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,R,nan,1994-11-13,1995-01-28,nan,nan,nan,nan
1169123.0,O,255680.12,Clerk#000000241,114427.0,nan,nan,nan,nan,nan,5.0,nan,nan,nan,N,nan,1996-11-26,1996-12-30,nan,nan,nan,nan
1172197.0,fdcxdcwppc,177613.04,Clerk#000000896,37783.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,R,nan,1994-11-13,1995-01-28,nan,nan,nan,nan
1021382.0,txylbxfnih,103139.97,Clerk#000000516,35485.0,nan,nan,nan,nan,nan,nan,nan,nan,0.1,A,F,nan,1995-04-05,nan,nan,nan,nan
1151078.0,O,209128.56,Clerk#000000751,37930.0,nan,nan,nan,nan,nan,nan,nan,nan,0.03,N,O,nan,1996-06-16,nan,nan,nan,nan
1151078.0,pduyxdpeex,209128.56,Clerk#000000751,37930.0,nan,nan,nan,nan,nan,nan,nan,nan,0.03,N,O,nan,1996-06-16,nan,nan,nan,nan
1021382.0,F,103139.97,Clerk#000000516,66937.0,nan,nan,nan,nan,nan,nan,nan,nan,0.1,A,F,nan,1995-04-05,nan,nan,nan,nan
1107841.0,qmrbcazccm,222721.29,rjgtbwdvel,217880.0,nan,nan,nan,nan,nan,nan,nan,nan,0.04,nan,O,1996-04-04,1996-05-03,nan,nan,nan,nan
1037280.0,hzuhhiebup,222106.05,uoejmrmdwx,645927.0,nan,nan,nan,nan,nan,nan,nan,nan,0.04,nan,F,1993-03-07,1993-04-15,nan,nan,nan,nan
1107841.0,O,222721.29,Clerk#000000733,49859.0,nan,nan,nan,nan,nan,nan,nan,nan,0.04,nan,O,1996-04-04,1996-05-03,nan,nan,nan,nan
1058689.0,F,122121.78,Clerk#000000706,45751.0,nan,nan,nan,nan,nan,nan,nan,nan,0.1,nan,F,1992-06-07,1992-07-03,nan,nan,nan,nan
1037280.0,F,222106.05,Clerk#000000634,35942.0,nan,nan,nan,nan,nan,nan,nan,nan,0.04,nan,F,1993-03-07,1993-04-15,nan,nan,nan,nan
1087046.0,O,226448.4,Clerk#000000969,51902.0,nan,nan,nan,nan,nan,nan,nan,nan,0.02,N,nan,1996-04-10,1996-05-05,nan,nan,nan,nan
1157316.0,O,219759.11,Clerk#000000095,35650.0,nan,nan,nan,nan,nan,nan,nan,nan,0.08,N,nan,1997-09-28,1997-11-30,nan,nan,nan,nan
116199.0,F,297297.3,Clerk#000000187,87491.0,nan,nan,nan,nan,nan,nan,nan,nan,0.05,A,nan,1994-03-07,1994-02-14,nan,nan,nan,nan
1118116.0,F,92238.15,Clerk#000000072,824086.0,nan,nan,nan,nan,nan,nan,nan,nan,0.06,A,nan,1994-02-25,1994-03-26,nan,nan,nan,nan
1118116.0,F,92238.15,Clerk#000000072,76280.0,nan,nan,nan,nan,nan,nan,nan,nan,0.06,A,nan,1994-02-25,1994-03-26,nan,nan,nan,nan
116199.0,agulxauski,297297.3,Clerk#000000187,87491.0,nan,nan,nan,nan,nan,nan,nan,nan,0.05,A,nan,1994-03-07,1994-02-14,nan,nan,nan,nan
1038084.0,O,161299.4,Clerk#000000513,108208.0,nan,nan,nan,nan,nan,7.0,4.0,nan,nan,nan,O,nan,nan,TAKE BACK RETURN,nan,nan,nan
1058502.0,O,345154.61,Clerk#000000309,52220.0,nan,nan,nan,nan,nan,2.0,36.0,nan,nan,nan,O,nan,nan,TAKE BACK RETURN,nan,nan,nan
1011778.0,F,286468.77,Clerk#000000144,432410.0,nan,nan,nan,nan,nan,4.0,18.0,nan,nan,nan,F,nan,nan,TAKE BACK RETURN,nan,nan,nan
1011778.0,F,286468.77,Clerk#000000144,27568.0,nan,nan,nan,nan,nan,4.0,18.0,nan,nan,nan,F,nan,nan,TAKE BACK RETURN,nan,nan,nan
1038084.0,O,161299.4,Clerk#000000513,271150.0,nan,nan,nan,nan,nan,7.0,4.0,nan,nan,nan,O,nan,nan,TAKE BACK RETURN,nan,nan,nan
1156930.0,F,82219.01,Clerk#000000295,31165.0,nan,nan,nan,nan,nan,3.0,4.0,nan,nan,nan,F,nan,nan,TAKE BACK RETURN,nan,nan,nan
1169986.0,O,50059.23,Clerk#000000157,107011.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,N,O,1997-09-21,nan,COLLECT COD,nan,nan,nan
1058054.0,iplkvxnxsa,272371.01,rwnwiojxkm,802155.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,O,1996-06-06,nan,TAKE BACK RETURN,nan,nan,nan
1077797.0,F,214020.32,Clerk#000000128,97819.0,nan,nan,nan,nan,nan,6.0,nan,nan,nan,nan,F,1992-12-29,nan,TAKE BACK RETURN,nan,nan,nan
1062432.0,O,143177.54,Clerk#000000119,132931.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,O,1995-12-16,nan,COLLECT COD,nan,nan,nan
1091170.0,O,56861.21,Clerk#000000275,41239.0,nan,nan,nan,nan,nan,1.0,nan,nan,nan,nan,O,1997-02-27,nan,DELIVER IN PERSON,nan,nan,nan
1058054.0,O,272371.01,Clerk#000000254,33379.0,nan,nan,nan,nan,nan,3.0,nan,nan,nan,nan,O,1996-06-06,nan,TAKE BACK RETURN,nan,nan,nan
1031297.0,O,209052.86,zcnoozfaiy,98407.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,O,1998-02-16,nan,COLLECT COD,nan,nan,nan
1031297.0,O,209052.86,Clerk#000000594,98407.0,nan,nan,nan,nan,nan,4.0,nan,nan,nan,nan,O,1998-02-16,nan,COLLECT COD,nan,nan,nan
1118339.0,F,196779.96,Clerk#000000833,146647.0,nan,nan,nan,nan,nan,nan,nan,nan,0.01,A,F,nan,nan,NONE,nan,nan,nan
1123590.0,O,300124.47,Clerk#000000188,1387.0,nan,nan,nan,nan,nan,nan,nan,nan,0.06,N,O,nan,nan,NONE,nan,nan,nan
